corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
grok_oggi,Beijing,i,lettera,6370,1.0830527211282814,1.0405968786273656,0.9620262734036832,0.8675439431624369
grok_oggi,Beijing,t,lettera,5493,1.1444627735624675,0.9927501980744471,0.9737500447098973,0.846993018434163
grok_oggi,Beijing,n,lettera,5490,1.150635314926547,0.9437111554123327,0.9624478165772933,0.8522469736588271
grok_oggi,Beijing,a,lettera,5038,1.201908820484049,1.0001493662263743,0.9497366669513504,0.8799033408514081
grok_oggi,Beijing,r,lettera,4445,1.052253537040776,0.9555164908417911,0.9625154563026516,0.8571905461221828
grok_oggi,Beijing,s,lettera,4314,1.1421843860056138,0.9810005293686187,0.9117122186937445,0.9517527815783706
grok_oggi,Beijing,o,lettera,4241,1.022933548367956,1.0028509734768345,0.9325003746425234,0.8800865871573486
grok_oggi,Beijing,l,lettera,2689,1.0657601995525703,0.9526370843507386,0.9831435030856982,1.0165270122442622
grok_oggi,Beijing,c,lettera,2679,1.402737142019451,0.9581223239349838,1.0134230282228518,1.004462815522671
grok_oggi,Beijing,d,lettera,2397,1.0612080173562017,0.9756324092491638,1.0362331431781007,0.9482537733047474
grok_oggi,Beijing,h,lettera,2096,1.1862571711641745,0.932940686773927,1.003395478656122,1.0083477961579097
grok_oggi,Beijing,u,lettera,1852,1.1154437509353123,1.007567079190799,0.9598165730704423,0.9947516650750916
grok_oggi,Beijing,g,lettera,1774,1.0379407830008336,0.9883687065729108,0.9397813730696103,0.8916533178661199
grok_oggi,Beijing,p,lettera,1730,1.257041704121744,0.999618340159898,1.0017812001090058,1.0089698296980256
grok_oggi,Beijing,m,lettera,1700,1.109696694657771,0.9762847147082407,0.9680037325187643,0.941275358422843
grok_oggi,Beijing,f,lettera,1112,1.03362248599359,1.0014817840898333,1.0345910368845506,0.9845379174512899
grok_oggi,Beijing,y,lettera,990,1.0397091574293809,0.9720796553004889,0.9384445535239979,0.9639827465747678
grok_oggi,Beijing,b,lettera,880,1.0253444523147826,0.9391705798492255,0.996468955101571,0.9278217537894002
grok_oggi,Beijing,the,funzione,493,1.4266390690101862,1.0183439731380606,1.169975299148166,1.325585852599912
grok_oggi,Beijing,and,funzione,388,1.1242605402022112,1.0899276742774966,1.0049224362718536,0.9040308158881522
grok_oggi,Beijing,in,funzione,271,1.0848290803213199,0.9677445151063836,0.949593894620024,0.9282884924461748
grok_oggi,Beijing,to,funzione,240,1.1249751862652888,1.0326523131715666,1.0608132019346175,1.020368768378853
grok_oggi,Beijing,of,funzione,227,1.000998417552422,1.0535738320364447,1.009923000457503,1.0104396275052934
grok_oggi,Beijing,with,funzione,160,0.9235133497152507,1.0454279089996295,0.8599075678016636,0.7301150784974576
grok_oggi,Beijing,beijing,keyword,164,1.055791677137053,0.9549153890900599,0.9550731325323388,0.8881438556484512
grok_oggi,Beijing,beijing's,keyword,58,1.01375150946972,1.0119931151565762,1.0225857845503257,0.9153247021037292
grok_oggi,Beijing,national,keyword,51,1.0876872062928598,0.9814605529922344,1.1023017568575393,1.1615521595210176
grok_oggi,Beijing,like,keyword,50,1.005338006241322,0.9229040831219274,0.972403036186066,0.8620234131097958
grok_oggi,Beijing,including,keyword,41,0.9919284340515383,1.0050105793484165,0.9806585237354667,0.9435454289827889
grok_oggi,Beijing,capital,keyword,34,1.376071386569885,0.9491072530383806,1.1580222219793725,1.4158871372507709
grok_oggi,Beijing,million,keyword,32,1.3379616633756417,0.9141081975547195,1.189174584464597,1.7852134164484543
grok_oggi,Beijing,by,appaiata,101,1.0793103541354814,0.9750160890004889,0.9751505520534133,0.9564769681578386
grok_oggi,Beijing,on,appaiata,54,1.0750928044125851,0.9590626303631034,0.9920791102472827,0.9899875771188591
grok_oggi,Beijing,under,appaiata,43,1.0070377180199994,0.9804403401871492,0.9594276997066685,0.8414479032972699
grok_oggi,Beijing,but,appaiata,38,1.0522253788472888,0.9901832319761131,1.0438851123816215,1.2849672856350658
grok_oggi,Beijing,its,appaiata,37,1.0488197884276402,0.9661426351402073,1.0126690742847797,1.055147420353352
grok_oggi,Beijing,at,appaiata,33,1.0662545831527042,1.0509349775677554,1.0601340446632748,1.1645839499233281
grok_oggi,Beijing,central,appaiata,32,1.0989446749365737,1.0289756361646618,1.0941855145923662,1.2831700603037128
grok_oggi,Isaac Newton,vocali,vocali,25200,1.1935739700408239,0.9950306695758125,0.9152213498141538,0.5245083537732141
grok_oggi,Isaac Newton,spazio,spazio,11158,1.2590793878830742,1.0582436759138822,0.9657594931573795,0.4888881522075055
grok_oggi,Isaac Newton,e,lettera,7362,1.0842913797323759,0.9842181276653273,0.9778629211005926,0.864112952769578
grok_oggi,Isaac Newton,i,lettera,6228,1.2083865407258523,0.9908058810891621,1.012892415377138,0.8764002246529977
grok_oggi,Isaac Newton,t,lettera,5705,1.0519578666240559,0.9645275680400465,0.9687713249011866,0.8212719507756248
grok_oggi,Isaac Newton,n,lettera,5321,1.0945898353799588,0.9812078347037104,1.01157325445183,0.8538469952351856
grok_oggi,Isaac Newton,a,lettera,4971,1.168293553039056,0.9582730764709063,0.9931403824853927,0.9045065184430724
grok_oggi,Isaac Newton,o,lettera,4828,1.085852010558738,1.003047852148998,0.9568502305433088,0.8774271554801687
grok_oggi,Isaac Newton,s,lettera,4330,1.0995862517399149,0.9805116431010447,0.9798682716778587,0.9069370367795802
grok_oggi,Isaac Newton,r,lettera,4315,1.0924258475329032,1.0360590299268984,0.9541651723996933,0.8383040172137057
grok_oggi,Isaac Newton,l,lettera,2962,1.0487106655497098,1.007417753967595,0.9811399615902395,0.9481598657954348
grok_oggi,Isaac Newton,c,lettera,2612,1.2000844212640966,0.9794399859250311,0.9579109091655708,0.9395666505679894
grok_oggi,Isaac Newton,h,lettera,2597,1.1849915412947363,0.9806482946208037,0.984868051688835,0.9609399092181891
grok_oggi,Isaac Newton,d,lettera,2451,1.0331399678644975,0.9725959293780219,1.015842892388213,0.8872468579184626
grok_oggi,Isaac Newton,u,lettera,1811,0.9864081856381939,1.0264490329680596,1.0511822232339878,0.9899532927025503
grok_oggi,Isaac Newton,m,lettera,1744,1.1194734769852002,1.0389971480235063,1.0003890392763062,0.9309922031669963
grok_oggi,Isaac Newton,p,lettera,1689,0.9928704056663734,1.0217870294544913,0.963532278295493,0.9954164985812592
grok_oggi,Isaac Newton,g,lettera,1364,1.0672998367821513,0.9229214846220968,0.9481743893534555,0.9483023443724587
grok_oggi,Isaac Newton,f,lettera,1248,0.9052855416915058,0.8780009763811938,1.0134263264610848,0.9410456323034276
grok_oggi,Isaac Newton,y,lettera,966,1.1257398846491442,1.0158198332805466,0.9290545377762971,0.9292843406832396
grok_oggi,Isaac Newton,w,lettera,868,1.0660228568976209,0.9639844043386255,0.9920752392042642,0.8909632804844642
grok_oggi,Isaac Newton,the,funzione,443,1.365463694663419,0.9519828575095074,1.0806503936745662,1.1575417181487568
grok_oggi,Isaac Newton,and,funzione,347,1.0306702704352593,0.9772724731057129,1.0160594415817774,0.9087961725886744
grok_oggi,Isaac Newton,of,funzione,342,1.1921975224745875,1.0048764451605683,1.1081334574084112,1.035280256673653
grok_oggi,Isaac Newton,in,funzione,266,0.9237277323339181,0.9614273557332943,0.9272451406120438,0.8894227258891486
grok_oggi,Isaac Newton,to,funzione,239,0.993734603432238,1.0293671688697632,0.9968505715708202,0.9303977038904163
grok_oggi,Isaac Newton,his,funzione,193,1.237079882857493,0.974598450854343,1.0864176636797858,1.2153063281231078
grok_oggi,Isaac Newton,newton,keyword,215,1.0475162234690538,0.9808246404175041,0.8321911995311965,0.668159742085275
grok_oggi,Isaac Newton,newton's,keyword,72,1.0042511094773656,0.9703156138890611,0.9687892087902857,0.9954934902472469
grok_oggi,Isaac Newton,like,keyword,40,1.0047922733797305,1.0227572086048526,0.969568942553706,0.8518393194913596
grok_oggi,Isaac Newton,motion,keyword,30,1.3625591526685648,0.964497737294513,1.3847767761460161,2.830551214557103
grok_oggi,Isaac Newton,royal,keyword,29,1.2159813093230893,0.9709199451574873,1.1874741111341598,1.4169119687640834
grok_oggi,Isaac Newton,though,keyword,29,0.8044618736565469,0.9918367875818467,0.8042582942079312,0.7474931654620558
grok_oggi,Isaac Newton,principia,keyword,25,0.9187327029101879,1.0284266046939503,0.9229674973246956,1.1296147258933797
grok_oggi,Isaac Newton,as,appaiata,151,1.035455889136652,0.975934329519592,0.9440622136107001,0.9412644316182741
grok_oggi,Isaac Newton,that,appaiata,73,1.0794353175628872,1.0161463164085514,1.0685250768387335,1.0758496999634695
grok_oggi,Isaac Newton,these,appaiata,36,0.9388101271555513,1.0142086792992566,0.9313731180517483,0.7411550680017972
grok_oggi,Isaac Newton,an,appaiata,29,1.05729754205225,0.9439776517589872,1.0795486060746795,1.0323979379243424
grok_oggi,Isaac Newton,but,appaiata,30,0.9832357427179356,0.9673719868243887,0.9829117720517418,0.8496714269607311
grok_oggi,Isaac Newton,than,appaiata,31,0.8799741301988624,1.018824700017486,0.8947557785285891,0.8597246129072935
grok_oggi,Isaac Newton,rather,appaiata,25,0.8512964377742483,0.9914405994654376,0.852515283353918,0.7273928209977865
grok_oggi,Napoleon,vocali,vocali,25025,1.2489467109930208,0.9842041527371569,0.9432788785503378,0.5503703034846054
grok_oggi,Napoleon,spazio,spazio,11636,1.0533204474467588,1.0061971757087438,1.0122375763052702,0.486377171516467
grok_oggi,Napoleon,e,lettera,7425,1.0272351761125167,1.0121918189846684,1.035545255779371,0.8463587172755674
grok_oggi,Napoleon,a,lettera,5566,1.1936749019651252,1.0334043645975683,1.0220638062919336,0.8733458134735719
grok_oggi,Napoleon,i,lettera,5552,1.232206603842657,1.0107020792727115,0.9540760134615732,0.9076284662374137
grok_oggi,Napoleon,t,lettera,5405,1.0979025040193893,0.9732601961620269,0.9686828364007218,0.8590989455752742
grok_oggi,Napoleon,n,lettera,5248,1.0974958446066103,0.9527445753479372,0.936187021165531,0.8330423703619967
grok_oggi,Napoleon,o,lettera,4726,1.1694622711301115,0.9884322553188282,1.0186605065299332,0.8987451636438746
grok_oggi,Napoleon,r,lettera,4693,1.0427987879111706,0.9791424294771359,0.9969116679682234,0.8273916883279149
grok_oggi,Napoleon,s,lettera,3889,1.068077386140833,0.9813735414023896,0.9697837430109685,0.9929151124960948
grok_oggi,Napoleon,l,lettera,2728,1.1216172621376808,1.0147721707105088,0.9931486814367573,0.9576060850471975
grok_oggi,Napoleon,d,lettera,2597,1.062208686818972,0.9748142539507292,0.9649717488312545,0.9066830311004707
grok_oggi,Napoleon,c,lettera,2392,1.1853192667602879,1.038365167284862,0.9928326647412266,0.9076506545510328
grok_oggi,Napoleon,h,lettera,2345,1.1207640114252677,0.9940041587100067,1.0158097248972349,0.9345427466620322
grok_oggi,Napoleon,u,lettera,1756,1.125897118867654,0.9884113405021168,0.9710806498106394,0.8892594476827966
grok_oggi,Napoleon,p,lettera,1710,1.0458198668658831,1.0190970116854707,0.9954544197471124,0.9946032401757683
grok_oggi,Napoleon,m,lettera,1496,0.9852917799006108,1.0719616719543013,0.9732496203681529,0.9968388648733347
grok_oggi,Napoleon,f,lettera,1443,0.9496414573341984,0.9801400615109032,0.9596480265462896,0.9760177878774129
grok_oggi,Napoleon,g,lettera,1322,0.9939288153491153,0.9902333498184551,0.9453720178360122,0.8837399657428426
grok_oggi,Napoleon,b,lettera,1021,1.1706948655775946,0.9840898596821445,0.9721336582629823,0.9288351788143988
grok_oggi,Napoleon,y,lettera,988,1.1753890334712649,0.9660687115723979,0.930762113872181,0.9139797921648112
grok_oggi,Napoleon,the,funzione,738,1.114046886209216,0.9900211542125475,0.9870443111620335,0.9624205749388809
grok_oggi,Napoleon,and,funzione,379,0.8727057250066397,0.9729800068417102,0.9728032816721611,0.8477709262392548
grok_oggi,Napoleon,of,funzione,372,1.0382749632163513,0.9577314233170745,1.016645887614378,0.9349444435909063
grok_oggi,Napoleon,to,funzione,306,1.0004272955151694,0.982946105087572,0.9831130144106268,0.9416323658046442
grok_oggi,Napoleon,in,funzione,278,1.2392700890213897,1.069036292444649,1.1014151789182498,1.0615699607248947
grok_oggi,Napoleon,on,funzione,142,1.0104650800406103,0.950602886787137,1.0171053081405705,0.9158175295979022
grok_oggi,Napoleon,french,keyword,115,1.1383936135354957,1.0115680734924608,1.1070591561959893,1.121343928418582
grok_oggi,Napoleon,bonaparte,keyword,127,1.271986776174426,1.0464370856407081,1.2223695051387082,1.1290054910957437
grok_oggi,Napoleon,napoleon,keyword,98,1.261169371941705,0.9759980190731324,1.139551473999189,1.3546422427266196
grok_oggi,Napoleon,france,keyword,46,1.0842018406290463,0.9966138397834386,1.078688402280973,1.257781156338726
grok_oggi,Napoleon,army,keyword,38,1.1030246128602448,0.9839689258561556,1.0690802209388508,1.4623241649280536
grok_oggi,Napoleon,bonaparte's,keyword,31,1.0483286036207564,1.0341291480218624,1.062275990987571,1.048345320992438
grok_oggi,Napoleon,battle,keyword,32,1.269788849053489,0.9853045245433969,1.2200069499467014,2.123816630239393
grok_oggi,Napoleon,with,appaiata,115,0.9442878993795173,0.9287338060206024,0.8617605019066544,0.8613381410934746
grok_oggi,Napoleon,his,appaiata,98,1.2256055446681224,0.984216251437917,1.1353309965399718,1.2884128276579179
grok_oggi,Napoleon,at,appaiata,70,1.084846103406159,1.0637855480424674,1.05067005763121,1.1621331720244366
grok_oggi,Napoleon,while,appaiata,37,0.96476148175549,0.9563406207948021,0.9509806613232441,0.8616768715046283
grok_oggi,Napoleon,that,appaiata,33,0.9615571099908582,0.9646048266528068,0.9980497196246629,1.00312098073006
grok_oggi,Napoleon,after,appaiata,32,0.9040217349328409,0.9457706888256207,0.9054368859785384,0.6994890437816439
grok_oggi,Napoleon,military,appaiata,30,1.0417820565150282,0.9931930546481009,0.9999574123304207,1.165170476817297
grok_oggi,Brazil,vocali,vocali,24950,1.2886409847278184,0.9858717165625341,1.0059800415940001,0.5841901977111634
grok_oggi,Brazil,spazio,spazio,10895,1.0392600666930234,0.9654597035140652,0.9989229703642074,0.4713295900536702
grok_oggi,Brazil,e,lettera,7206,1.2050001734778109,0.9732247101245987,0.9721200306488976,0.9059920124402218
grok_oggi,Brazil,i,lettera,5966,1.1343791545777016,0.9020284256207752,0.9867540399091324,0.8894054807413526
grok_oggi,Brazil,a,lettera,5332,1.2444196142277446,0.9720406351964882,0.870357585247251,0.8730459236712066
grok_oggi,Brazil,t,lettera,5325,1.115738072988517,1.0164507274171828,1.047760849419032,0.8717114556510471
grok_oggi,Brazil,n,lettera,5171,1.0028888618916705,1.0141687119599487,1.061150068059544,0.8534796555378179
grok_oggi,Brazil,o,lettera,4597,1.1951299939252484,0.962947757951874,0.9759913314498583,0.8758779411032283
grok_oggi,Brazil,r,lettera,4591,1.0297084926427296,0.9602498053470928,1.0116425155301345,0.8324707578268677
grok_oggi,Brazil,s,lettera,4294,1.2249613936375778,1.0012774400923798,1.0145622185161736,0.9393943961545485
grok_oggi,Brazil,l,lettera,3043,1.1122705576638037,0.979779027563865,0.9760571480242263,0.950970896374391
grok_oggi,Brazil,d,lettera,2625,1.2030754686875493,0.942801524659299,0.9477485873052348,0.8812973697408821
grok_oggi,Brazil,c,lettera,2515,1.1417919885210221,1.05155423755645,0.9882486660677458,0.9269757726710482
grok_oggi,Brazil,u,lettera,1849,1.0732994600528645,0.8975068982050626,1.0018778177942245,0.9554299834290457
grok_oggi,Brazil,h,lettera,1741,1.0849550638369523,1.0291570333408602,0.9836777588404839,0.9829782159543321
grok_oggi,Brazil,p,lettera,1712,1.0510967862629488,1.0316776124062799,1.0133363805264228,1.013815397267014
grok_oggi,Brazil,m,lettera,1604,0.9794006979068027,1.0506836148838092,1.0225374011399953,0.9315484365586161
grok_oggi,Brazil,g,lettera,1521,1.0424906002971062,0.9493956128704437,0.9542951866632,0.951697062379596
grok_oggi,Brazil,f,lettera,1234,1.163592872058399,0.9814001620201029,0.9660784895588036,0.9910859211838422
grok_oggi,Brazil,b,lettera,1000,1.026305244287345,1.005511856867283,0.9913049139123308,0.9470062355009978
grok_oggi,Brazil,v,lettera,862,1.0922249653847276,0.8880124573185976,1.0265969681659863,0.9587643337845363
grok_oggi,Brazil,the,funzione,464,1.1612712704697767,0.9742200353051915,1.0802556699545312,1.0793136402385284
grok_oggi,Brazil,and,funzione,397,1.0705971906461111,1.0155148051235905,0.9507306311466898,0.8080549066115772
grok_oggi,Brazil,in,funzione,279,1.1566813265121585,1.0094552576484064,1.1040609688798113,1.1131113199681903
grok_oggi,Brazil,of,funzione,250,0.9952905812619285,0.8935691660520236,1.0125480844424433,0.9603771603590272
grok_oggi,Brazil,to,funzione,230,1.0224369590289044,0.997741775142423,0.9546096591552318,0.9393408073117199
grok_oggi,Brazil,by,funzione,157,0.9162563252352981,1.0201443079957946,0.8593298546605025,0.8155193797726746
grok_oggi,Brazil,like,keyword,43,0.9868829248676069,1.0340698813207452,0.9663642357322537,1.0004413298973456
grok_oggi,Brazil,brazil,keyword,75,1.125920279837801,0.9163523917639198,1.083663840723352,1.199146156328998
grok_oggi,Brazil,including,keyword,34,0.9529591337844698,1.0174655174982838,0.9761976602249988,0.9065528308631394
grok_oggi,Brazil,brazil's,keyword,34,0.9625212686981991,1.0493577614312606,0.9711597181113566,0.9450786951334246
grok_oggi,Brazil,federal,keyword,32,1.3126230996267354,0.9435312214923653,1.209398857563154,1.735445200453393
grok_oggi,Brazil,amid,keyword,28,0.8939292144039964,0.9591780269528188,0.8920021729435899,0.852775840725947
grok_oggi,Brazil,economic,keyword,27,0.9658471663732435,1.0314950553061104,0.9847076170915191,1.0422044445586085
grok_oggi,Brazil,but,appaiata,36,0.914957452473164,1.0596731650259719,0.9288001003686901,0.8030565098756515
grok_oggi,Brazil,which,appaiata,35,0.983024321771848,1.0229334094314269,0.9857148501022869,1.0465868463252048
grok_oggi,Brazil,these,appaiata,34,0.8408212483481641,1.0184746383848955,0.8509188983372947,0.609630150956856
grok_oggi,Brazil,this,appaiata,34,0.9294864203233894,0.9874872240836176,0.9292941292095492,0.8786041111288034
grok_oggi,Brazil,under,appaiata,33,1.0450426580141672,0.9363449690530187,1.0356143147929686,1.1155702411672481
grok_oggi,Brazil,through,appaiata,26,0.9168450503716922,1.0546495604691746,0.9100019216704854,0.8082152461500847
grok_oggi,Brazil,fiscal,appaiata,25,1.1240041738141415,0.9477065226057805,1.1322998522739791,1.6920783685355563
grok_oggi,Artificial intelligence,vocali,vocali,25322,1.2406565892619932,1.0553510483479733,0.9730468718703676,0.5610797917298989
grok_oggi,Artificial intelligence,spazio,spazio,10450,1.0933351367356252,0.9846104743500667,1.00555517652148,0.5034626743981102
grok_oggi,Artificial intelligence,e,lettera,7211,1.23242241061372,1.014578323662447,0.9802631261999829,0.8744575851264588
grok_oggi,Artificial intelligence,i,lettera,6289,1.2294139900552137,0.9250949819732829,0.959053656585725,0.9023732485752198
grok_oggi,Artificial intelligence,a,lettera,5729,1.1038240449428023,0.9850677800297155,1.034521043839259,0.8421743619901868
grok_oggi,Artificial intelligence,n,lettera,5301,1.0380116467945903,0.9748062712028226,1.0581431646727781,0.8673235906786347
grok_oggi,Artificial intelligence,t,lettera,5173,1.0195843739421957,0.9753551956288374,0.9638229466570972,0.8724020801034179
grok_oggi,Artificial intelligence,s,lettera,4681,1.104895957705561,0.9671456578879006,1.045297455833466,0.9456036990908189
grok_oggi,Artificial intelligence,r,lettera,4468,1.097382968692269,0.8823952625558368,0.9947770862215117,0.8619001673879766
grok_oggi,Artificial intelligence,o,lettera,4250,1.0899188371769544,1.0104522505643292,0.9604371784667185,0.8490569255283963
grok_oggi,Artificial intelligence,l,lettera,3043,1.0295542964286188,0.9888794743689145,1.0436584154024864,0.9492281962940466
grok_oggi,Artificial intelligence,c,lettera,2677,1.1411775587478536,0.9624119651707715,1.0093861813788179,0.9349754484478197
grok_oggi,Artificial intelligence,d,lettera,2523,1.1587409868221963,1.045933951268677,0.9719423383231297,0.9338871976659713
grok_oggi,Artificial intelligence,m,lettera,1925,1.1332658773383302,0.9663575230277681,1.024417560028912,0.9379289691539605
grok_oggi,Artificial intelligence,u,lettera,1843,1.024246902118978,0.9556884971183566,0.9160604019190273,0.9858404556157963
grok_oggi,Artificial intelligence,g,lettera,1839,1.0828791210647268,0.9611709012341123,1.0060583856457403,0.9326560380970995
grok_oggi,Artificial intelligence,p,lettera,1808,1.0610386801975276,0.9145824517706617,0.9713502688677526,0.9408849402561033
grok_oggi,Artificial intelligence,h,lettera,1714,1.06699978926699,1.0586183811229768,0.9199894208066505,0.9806751428523955
grok_oggi,Artificial intelligence,f,lettera,1161,0.9886697477714522,0.9620432930926205,0.9522008231226877,0.9556765161142026
grok_oggi,Artificial intelligence,y,lettera,877,1.1261180692670036,0.9168746304238048,0.9894440211812604,1.0000616193687994
grok_oggi,Artificial intelligence,b,lettera,849,1.1797948388011672,0.9734856352224112,0.9534327505686798,0.9816869366362091
grok_oggi,Artificial intelligence,and,funzione,360,1.1779940878747261,0.9710432025426345,1.0235749865831352,0.9276523722764703
grok_oggi,Artificial intelligence,in,funzione,288,1.058535823443565,0.9436550068301234,1.053043971047863,0.9345739213978554
grok_oggi,Artificial intelligence,to,funzione,217,0.9815654933029934,1.003659679186584,0.9455001221219584,0.8625153238163767
grok_oggi,Artificial intelligence,for,funzione,147,1.0386497389294471,1.0363186664190704,0.9814364158023329,0.9621919416569429
grok_oggi,Artificial intelligence,the,funzione,142,1.2610586005931208,1.0041373549823769,1.1665165098306305,1.4316533396249627
grok_oggi,Artificial intelligence,of,funzione,118,1.1116869800097873,0.9973500851318559,1.0381755641928443,1.1305508255647456
grok_oggi,Artificial intelligence,ai,keyword,199,1.3790860278453894,1.000892029842016,1.2289763302592274,1.4552045190036902
grok_oggi,Artificial intelligence,like,keyword,85,1.0339403725069551,0.9121489965258772,1.013957063750089,1.012109805673676
grok_oggi,Artificial intelligence,data,keyword,79,0.9686658912919784,1.0395967463071576,0.9569357069691068,0.9601379176728135
grok_oggi,Artificial intelligence,systems,keyword,65,1.047282331759872,0.9779805099554294,1.0658098394315387,1.1708250458553728
grok_oggi,Artificial intelligence,learning,keyword,65,1.2016059481420929,1.009540862966852,1.1282256470041574,1.5344681122542112
grok_oggi,Artificial intelligence,models,keyword,57,0.9867190418546893,0.9626600975356139,0.989852047384829,0.928044598234757
grok_oggi,Artificial intelligence,human,keyword,61,1.0514164141169446,0.9891071537249047,1.0277759487624196,1.0804233245659078
grok_oggi,Artificial intelligence,by,appaiata,112,0.996486525576742,0.9188249033145491,0.999979515878798,0.9576961684144734
grok_oggi,Artificial intelligence,on,appaiata,81,1.1140352690681172,0.9996404537785782,1.0755234097116408,1.3560497078435043
grok_oggi,Artificial intelligence,or,appaiata,75,1.2600508924689635,1.0097990378811637,1.1316817107631842,1.1922523031532737
grok_oggi,Artificial intelligence,such,appaiata,53,0.8790248803562257,1.0366284965864048,0.8777372898430551,0.7552324059897894
grok_oggi,Artificial intelligence,intelligence,appaiata,45,1.344842363605282,0.9530830902342529,1.2001290737690349,1.4917622785735116
grok_oggi,Artificial intelligence,these,appaiata,39,0.9231514177556621,0.9814265900033287,0.9051830225518481,0.7481798683622732
grok_oggi,Artificial intelligence,that,appaiata,37,1.0276864309971256,0.9564639719023207,1.0126615147678362,1.0759337903645614
grok_oggi,Olympic Games,vocali,vocali,24723,1.302215601926049,1.0233175150041711,0.9436325303139309,0.5422207752110192
grok_oggi,Olympic Games,spazio,spazio,11190,1.2699624313243092,1.0005648054290865,1.0086706108698558,0.4731584597851082
grok_oggi,Olympic Games,e,lettera,7322,1.1456144492118203,1.014362057038665,0.9893449867236458,0.8741992501122543
grok_oggi,Olympic Games,i,lettera,6124,1.121300327562085,1.012100456295564,1.0528111455302798,0.8723738150007058
grok_oggi,Olympic Games,t,lettera,5624,1.026774365175598,0.9247193865077136,0.9925352110012446,0.8257831954711036
grok_oggi,Olympic Games,n,lettera,5174,1.1129445741613317,0.9891362651758664,0.9889302582485907,0.841446044904113
grok_oggi,Olympic Games,a,lettera,4983,1.1918577439704414,1.0116671093766976,1.0770542101510836,0.8652100313228136
grok_oggi,Olympic Games,o,lettera,4626,1.1159032146290206,0.9551320269699192,0.9765833480452284,0.8735629484703737
grok_oggi,Olympic Games,s,lettera,4418,1.120208707605764,0.9906311835379426,1.0148060897333218,0.930213963679769
grok_oggi,Olympic Games,r,lettera,4179,0.9930677765755144,0.9888045715869559,1.0254439142087428,0.861582071545131
grok_oggi,Olympic Games,l,lettera,2878,1.1534344797278204,1.0338755350425448,1.0115259677123918,0.9560612454512102
grok_oggi,Olympic Games,c,lettera,2714,1.1076880037251977,0.9480177586718467,1.04389729276693,0.8948751412366767
grok_oggi,Olympic Games,d,lettera,2529,1.1021445361585358,0.9566369688630597,0.9863169881955972,0.9137212513408572
grok_oggi,Olympic Games,h,lettera,2038,1.331961329234941,0.9672511657110007,0.9637953277539806,0.9680479260741334
grok_oggi,Olympic Games,m,lettera,1949,1.1022105706438474,1.0304205431216893,1.0338554213447593,0.9765284776615942
grok_oggi,Olympic Games,p,lettera,1714,0.8937088943333795,1.0504579741778877,1.0009777472088066,0.9393796733962632
grok_oggi,Olympic Games,g,lettera,1675,1.0448794876570724,0.9451180897498496,0.9724996462262433,0.9593646015330844
grok_oggi,Olympic Games,u,lettera,1668,1.141536094241884,1.0185708680726646,0.9863356330134186,0.9571720789187622
grok_oggi,Olympic Games,f,lettera,1171,1.0823268075321077,1.0249048107302992,0.9843330971536591,0.9278226072722182
grok_oggi,Olympic Games,y,lettera,984,0.9779113429921039,0.9805539416499935,0.9535509748785934,0.9884273862640797
grok_oggi,Olympic Games,b,lettera,812,1.1180277925332054,0.9827339180014562,1.0141091072930977,1.0623874980993948
grok_oggi,Olympic Games,the,funzione,589,1.448220191686361,0.9740066214565033,1.143580178763374,1.1626357344328995
grok_oggi,Olympic Games,and,funzione,408,1.0431120972518448,0.9821236578315947,0.8142933732996509,0.7213520627847865
grok_oggi,Olympic Games,in,funzione,258,1.1381728878694728,1.0324413411345643,0.9958907316565163,0.9823940449098639
grok_oggi,Olympic Games,to,funzione,227,0.9050314007171094,0.9189686079432063,0.933811779727638,0.8359672840070524
grok_oggi,Olympic Games,of,funzione,172,1.129226122909873,0.9759482192270413,1.0495783410035786,1.0958177410337386
grok_oggi,Olympic Games,with,funzione,134,0.9367735168818997,0.9967925677046754,0.9239880233821912,0.7734050444442264
grok_oggi,Olympic Games,olympic,keyword,121,1.1803283132883176,1.050228633017192,1.1374754021188858,1.151066393210745
grok_oggi,Olympic Games,games,keyword,120,1.0228527100323772,1.002766280591928,1.0394266030024275,1.0109160319398502
grok_oggi,Olympic Games,ioc,keyword,105,1.2578934970653013,0.9901159586302581,1.2352607025989146,2.2502343777815517
grok_oggi,Olympic Games,like,keyword,64,0.9467052148741074,1.0238898906990128,0.9293945648356255,0.8904431499645246
grok_oggi,Olympic Games,events,keyword,50,1.218341465591137,0.9493645842231678,1.0720634704259089,1.2285369170790406
grok_oggi,Olympic Games,international,keyword,49,1.0992140563863078,1.0053090285163868,1.116451979153034,1.466376620357327
grok_oggi,Olympic Games,sports,keyword,48,1.2074351266952184,1.0628128807250743,1.1485303326588505,1.6035201829343104
grok_oggi,Olympic Games,as,appaiata,122,1.076157286394102,0.9568712082876164,1.0089279156791762,0.93484915697384
grok_oggi,Olympic Games,from,appaiata,115,1.0640239370309574,0.9287369547062628,1.0443458290084882,1.0255864021543255
grok_oggi,Olympic Games,by,appaiata,103,1.1851286774241652,1.0570565898687982,1.0385375407656783,1.0395695571981263
grok_oggi,Olympic Games,on,appaiata,65,0.9691069814323304,0.9518695180349784,1.0584310888954285,0.9299360869591597
